,1850,1900,1910,1945,1980,2015,SSP1,SSP3,SSP5,long,lat
297,21.09,12.08,11.08,10.62,16.99,32.92,35.96,33.11,32.76,57.5,-3.5
298,1.26,1.18,1.15,1.15,1.12,1.5,2.49,1.25,1.2,57.5,-2.5
299,5.89,6.0,5.98,5.98,6.03,6.6,6.06,4.42,4.77,57.5,-1.5
300,30.86,34.5,34.49,34.48,34.5,32.16,33.26,32.89,32.61,57.5,8.5
301,31.14,31.96,31.69,31.68,30.54,30.36,33.85,31.49,31.61,57.5,9.5
302,27.87,28.29,28.21,28.21,28.12,30.66,38.89,30.69,30.92,57.5,10.5
303,33.51,33.16,33.16,33.16,36.88,96.0,98.72,93.36,95.76,57.5,11.5
304,13.86,11.21,10.72,10.43,7.49,41.57,49.63,31.52,39.11,57.5,12.5
305,36.61,20.06,18.48,18.07,39.94,95.05,95.98,92.6,92.1,57.5,13.5
306,81.31,32.76,23.82,21.46,81.18,97.76,95.28,93.3,87.74,57.5,14.5
307,78.12,41.41,30.42,26.12,80.34,94.83,85.81,85.23,76.21,57.5,15.5
308,65.33,27.62,18.0,16.41,62.53,97.02,95.72,94.7,89.79,57.5,16.5
309,10.0,1.13,1.13,1.13,25.33,97.52,99.3,95.75,91.19,57.5,17.5
310,3.95,3.38,3.27,3.22,4.91,27.26,71.96,18.09,20.65,57.5,18.5
311,97.57,84.97,84.66,70.21,68.99,84.02,83.54,83.54,80.1,57.5,21.5
312,98.86,92.63,91.63,79.68,79.53,92.14,91.19,91.2,87.12,57.5,22.5
313,100.0,99.3,96.57,92.8,93.24,99.69,99.69,99.69,99.3,57.5,23.5
314,100.0,99.8,99.37,96.36,95.66,98.89,98.88,98.88,98.18,57.5,24.5
315,99.86,94.08,90.41,83.99,85.98,96.02,95.69,95.69,93.02,57.5,25.5
316,99.46,92.88,84.55,82.22,86.99,97.82,96.28,96.33,94.03,57.5,26.5
317,99.81,93.97,81.3,77.91,77.49,81.88,80.83,80.85,79.56,57.5,27.5
318,100.0,94.03,77.59,77.69,77.44,77.43,77.43,77.43,77.43,57.5,28.5
319,98.6,88.93,82.02,82.19,81.62,81.58,81.58,81.58,81.58,57.5,29.5
320,87.34,74.17,66.2,66.2,66.06,65.59,65.59,65.59,65.59,57.5,30.5
321,62.44,55.36,47.58,47.58,46.11,46.04,46.04,46.04,46.04,57.5,31.5
322,100.0,98.35,88.74,88.74,88.78,88.64,88.64,88.64,88.64,57.5,32.5
323,100.0,100.0,95.65,96.95,98.32,98.35,98.35,98.35,98.35,57.5,33.5
324,100.0,100.0,84.83,91.69,96.91,96.29,96.29,96.29,96.29,57.5,34.5
325,100.0,99.88,92.76,96.65,96.85,98.69,98.69,98.69,98.69,57.5,35.5
326,80.25,68.78,56.85,57.8,67.31,57.69,57.69,57.69,57.69,57.5,36.5
327,99.28,89.28,67.22,68.62,72.92,77.39,85.05,86.32,77.69,57.5,37.5
328,100.0,40.32,10.22,12.68,38.42,44.12,58.97,61.67,44.5,57.5,38.5
329,100.0,23.87,9.39,10.55,23.37,30.27,39.67,41.64,30.36,57.5,39.5
330,99.03,64.21,44.8,45.98,57.4,59.22,65.25,66.85,59.36,57.5,40.5
331,99.41,72.31,54.15,55.64,73.67,75.35,83.23,83.63,75.82,57.5,41.5
332,100.0,78.5,48.86,49.55,78.34,79.5,87.32,87.5,79.86,57.5,42.5
333,100.0,73.46,48.34,49.84,73.88,75.64,85.13,86.77,76.22,57.5,43.5
334,100.0,95.73,57.13,63.67,93.85,93.7,94.29,94.32,93.7,57.5,44.5
335,98.67,66.71,28.11,29.23,56.52,57.54,61.74,61.76,57.84,57.5,45.5
336,89.6,28.26,14.54,15.1,32.49,34.83,50.14,52.08,35.55,57.5,46.5
337,78.53,21.57,13.41,13.83,30.27,31.81,45.78,47.82,32.17,57.5,47.5
338,87.24,8.57,5.32,5.75,15.55,15.34,30.99,33.72,15.92,57.5,48.5
339,68.0,15.54,11.85,12.78,29.08,24.83,33.67,35.12,24.98,57.5,49.5
340,24.79,18.2,26.99,28.05,68.2,44.9,48.24,48.52,45.17,57.5,50.5
341,0.0,54.62,43.91,44.78,74.02,74.63,82.64,82.87,74.63,57.5,51.5
342,34.42,0.65,0.0,0.0,15.68,16.81,32.52,34.21,17.22,57.5,52.5
343,21.2,3.73,0.12,0.12,14.35,18.12,38.44,40.7,18.81,57.5,53.5
344,51.52,46.2,38.84,41.8,48.13,51.1,57.43,58.34,51.62,57.5,54.5
345,70.15,35.94,34.04,38.27,45.21,44.43,46.29,46.7,44.48,57.5,55.5
346,21.76,22.27,30.72,32.67,33.79,33.76,35.9,36.82,33.83,57.5,56.5
347,45.0,22.65,27.21,27.43,27.4,28.88,36.35,39.23,29.05,57.5,57.5
348,0.0,100.0,97.25,99.37,100.0,100.0,100.0,100.0,100.0,57.5,58.5
349,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,57.5,59.5
350,100.0,100.0,97.09,97.71,98.36,98.32,98.27,98.27,98.27,57.5,60.5
351,100.0,99.0,85.74,90.35,99.44,99.31,99.43,99.43,99.31,57.5,61.5
352,100.0,98.78,67.73,74.49,95.41,97.19,98.25,98.28,97.21,57.5,62.5
353,100.0,98.08,67.87,75.69,93.6,94.18,95.52,95.7,94.22,57.5,63.5
354,100.0,99.82,97.06,98.53,99.23,99.25,99.29,99.29,99.25,57.5,64.5
355,100.0,99.41,74.04,81.57,98.2,98.74,99.13,99.15,98.74,57.5,65.5
356,100.0,81.89,69.6,73.59,77.37,77.02,77.34,77.34,77.02,57.5,66.5
357,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,57.5,67.5
358,0.0,100.0,90.99,91.53,98.18,100.0,100.0,100.0,100.0,57.5,68.5
359,0.0,98.91,72.69,78.79,99.81,100.0,100.0,100.0,100.0,57.5,69.5
360,100.0,100.0,91.53,94.59,100.0,100.0,100.0,100.0,100.0,57.5,70.5
361,0.0,100.0,98.92,99.21,100.0,100.0,100.0,100.0,100.0,57.5,71.5
362,100.0,99.97,85.26,85.39,99.94,99.95,99.95,99.95,99.95,57.5,72.5
363,100.0,99.99,81.29,85.36,99.76,99.74,99.84,99.84,99.74,57.5,73.5
364,0.0,100.0,97.0,97.25,100.0,99.99,99.99,99.99,99.99,57.5,74.5
365,0.0,100.0,92.88,97.46,100.0,100.0,100.0,100.0,100.0,57.5,75.5
366,0.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,57.5,76.5
367,0.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,57.5,77.5
368,0.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,57.5,78.5
369,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.5,79.5
370,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.5,80.5
371,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,57.5,81.5
372,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,57.5,82.5
373,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,57.5,83.5
374,0.0,100.0,100.0,100.0,96.55,100.0,100.0,100.0,100.0,57.5,84.5
375,100.0,99.94,99.4,99.4,99.37,99.4,99.4,99.4,99.4,57.5,85.5
376,99.5,91.86,86.51,86.51,87.22,86.51,86.51,86.51,86.51,57.5,86.5
377,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,57.5,87.5
378,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.5,88.5
379,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.5,89.5
380,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,57.5,90.5
381,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,57.5,91.5
382,100.0,99.79,97.47,97.47,97.52,97.47,97.47,97.47,97.47,57.5,92.5
383,95.57,84.14,80.18,80.18,80.1,80.03,80.03,80.03,80.03,57.5,93.5
384,100.0,89.45,80.02,80.02,79.98,79.98,79.98,79.98,79.98,57.5,94.5
385,100.0,100.0,98.61,98.61,98.61,98.61,98.61,98.61,98.61,57.5,95.5
386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.5,96.5
387,0.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,57.5,97.5
388,0.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,57.5,98.5
389,100.0,99.71,96.75,96.75,96.75,96.75,96.75,96.75,96.75,57.5,99.5
390,0.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,57.5,100.5
391,0.0,0.0,100.0,92.69,76.11,76.15,76.14,76.05,76.13,56.5,-121.5
392,0.0,100.0,95.98,68.97,49.62,49.72,49.14,48.86,48.94,56.5,-120.5
393,0.0,95.53,86.98,66.2,48.38,51.81,52.68,46.84,51.67,56.5,-119.5
394,91.92,53.64,54.25,45.58,31.32,32.66,32.6,30.25,32.18,56.5,-118.5
395,82.96,68.67,63.18,48.09,33.26,36.26,36.62,32.16,35.6,56.5,-117.5
396,0.0,100.0,99.54,73.35,55.71,55.71,55.71,55.71,55.71,56.5,-116.5
397,0.0,0.0,0.0,0.0,100.0,100.0,100.0,100.0,100.0,56.5,-115.5
398,0.0,0.0,0.0,0.0,100.0,100.0,100.0,100.0,100.0,56.5,-111.5
399,15.39,13.65,13.41,13.29,14.62,93.85,99.15,68.34,76.28,56.5,-5.5
400,4.56,6.52,6.52,6.52,6.51,8.46,15.72,4.61,6.87,56.5,-4.5
401,10.7,8.92,8.48,8.44,8.42,14.67,36.36,12.84,12.78,56.5,-3.5
402,5.39,4.72,4.49,4.46,4.01,5.74,15.55,5.43,5.41,56.5,-2.5
403,20.77,21.61,21.47,21.47,20.82,21.23,25.02,21.59,21.62,56.5,8.5
404,28.36,29.31,29.13,29.13,28.84,32.46,38.41,31.94,32.17,56.5,9.5
405,19.67,18.36,18.1,18.07,17.85,26.33,36.06,26.22,26.1,56.5,10.5
406,15.56,13.5,12.75,12.71,11.56,19.91,29.81,17.97,18.48,56.5,12.5
407,8.43,6.97,6.47,6.4,7.97,32.91,42.94,27.93,29.77,56.5,13.5
408,28.37,20.94,19.51,19.03,27.01,46.61,63.09,44.41,44.34,56.5,14.5
409,82.77,45.6,33.08,29.09,80.01,97.99,98.24,96.68,92.83,56.5,15.5
410,32.08,26.32,25.9,25.53,30.15,62.19,81.49,56.97,58.82,56.5,16.5
411,71.61,57.84,54.77,47.3,50.27,64.96,64.32,64.28,60.54,56.5,21.5
412,77.67,52.51,46.04,41.47,47.17,69.59,76.18,75.98,59.29,56.5,22.5
413,62.52,21.77,16.06,19.42,30.43,44.15,42.77,42.8,36.45,56.5,23.5
414,44.94,21.83,21.34,20.75,21.4,39.0,46.64,46.2,32.38,56.5,24.5
415,89.56,49.57,43.83,46.31,58.67,81.55,75.16,75.42,66.78,56.5,25.5
416,96.31,48.93,39.89,38.79,65.93,90.36,88.39,88.48,84.9,56.5,26.5
417,98.33,75.51,61.66,64.8,82.18,91.76,89.43,89.57,85.07,56.5,27.5
418,100.0,99.51,96.16,96.58,96.01,97.38,97.2,97.2,96.71,56.5,28.5
419,100.0,99.23,81.16,82.25,79.69,79.59,79.59,79.59,79.59,56.5,29.5
420,100.0,89.88,76.03,76.47,76.38,77.11,77.11,77.11,77.11,56.5,30.5
421,0.0,100.0,72.21,83.42,100.0,100.0,100.0,100.0,100.0,56.5,31.5
422,0.0,100.0,94.11,96.86,97.68,97.65,97.65,97.65,97.65,56.5,32.5
423,100.0,100.0,97.11,99.1,91.75,98.49,98.49,98.49,98.49,56.5,33.5
424,100.0,99.29,89.68,93.86,95.81,96.81,96.81,96.81,96.81,56.5,34.5
425,100.0,79.62,17.9,22.82,84.58,84.52,94.31,94.83,85.51,56.5,35.5
426,100.0,84.5,30.49,34.52,87.05,91.72,97.93,98.12,92.16,56.5,36.5
427,100.0,72.18,16.14,18.16,72.55,70.53,80.2,81.52,70.97,56.5,37.5
428,44.42,43.43,20.92,22.21,41.15,48.64,53.45,53.7,48.75,56.5,38.5
429,51.55,6.52,1.85,1.96,9.86,10.01,14.05,14.88,10.25,56.5,39.5
430,70.22,5.77,2.92,3.54,7.48,10.65,17.1,18.14,10.86,56.5,40.5
431,87.16,30.78,14.28,18.44,39.87,42.97,54.01,55.67,43.5,56.5,41.5
432,91.89,53.09,21.39,21.99,33.33,50.46,55.26,55.89,50.69,56.5,42.5
433,85.91,18.24,10.65,12.19,25.52,26.3,41.3,43.38,26.72,56.5,43.5
434,86.37,43.7,12.69,14.93,34.5,43.63,53.27,55.6,44.77,56.5,44.5
435,99.54,57.55,20.52,23.77,17.04,41.96,52.81,56.15,42.57,56.5,45.5
436,90.99,8.92,2.83,3.68,4.98,8.29,14.6,15.38,8.52,56.5,46.5
437,80.05,14.59,7.48,7.78,10.34,13.29,17.2,17.61,13.4,56.5,47.5
438,46.95,8.52,2.18,3.02,8.14,11.29,12.11,12.25,11.32,56.5,48.5
439,4.36,4.37,4.02,4.26,5.99,5.67,5.77,5.83,5.67,56.5,49.5
440,7.31,7.89,9.23,9.35,6.36,9.81,10.02,10.11,9.81,56.5,50.5
441,0.72,3.38,4.34,4.74,4.04,5.11,5.5,5.61,5.16,56.5,51.5
442,2.28,2.77,2.94,2.94,2.61,2.94,2.97,2.98,2.94,56.5,52.5
443,0.57,0.9,2.43,2.43,2.93,2.44,2.5,2.51,2.44,56.5,53.5
444,0.89,1.13,1.34,1.53,3.62,2.72,5.45,5.91,2.8,56.5,54.5
445,2.13,0.99,0.89,1.17,6.19,5.14,9.26,9.73,5.34,56.5,55.5
446,2.58,5.8,5.25,5.68,16.68,17.65,25.65,26.31,18.36,56.5,56.5
447,90.58,40.85,19.51,23.18,45.0,46.61,56.22,57.8,47.01,56.5,57.5
448,43.57,39.74,11.86,17.13,42.91,43.29,48.59,49.34,43.52,56.5,58.5
449,0.0,86.32,58.3,63.01,85.12,85.88,91.39,92.05,86.07,56.5,59.5
450,100.0,60.14,34.51,41.94,71.51,70.82,80.75,81.38,71.29,56.5,60.5
451,83.12,62.85,26.25,31.58,67.8,67.99,76.93,78.04,68.38,56.5,61.5
452,99.88,85.46,36.04,44.18,84.4,85.42,88.7,89.0,85.61,56.5,62.5
453,100.0,93.77,55.01,64.59,90.07,95.25,97.76,98.03,95.27,56.5,63.5
454,75.59,67.3,57.61,64.75,87.5,84.51,85.46,85.49,84.61,56.5,64.5
455,100.0,82.35,42.11,46.46,65.59,85.45,95.1,95.56,85.78,56.5,65.5
456,0.0,57.36,32.83,36.24,27.63,68.52,80.74,82.19,69.08,56.5,66.5
457,100.0,76.06,46.03,51.45,77.71,90.04,96.23,96.95,90.15,56.5,67.5
458,99.84,79.44,45.76,52.45,77.28,93.59,97.56,97.79,94.08,56.5,68.5
459,100.0,61.3,36.81,42.35,54.21,82.48,96.51,97.39,82.95,56.5,69.5
460,100.0,73.28,27.36,32.72,76.21,77.87,85.26,85.79,78.35,56.5,70.5
461,100.0,53.83,39.75,43.03,56.07,58.47,68.48,69.76,58.95,56.5,71.5
462,94.84,33.93,26.8,29.88,37.96,38.05,47.02,48.34,38.58,56.5,72.5
463,100.0,41.59,37.9,41.14,55.22,62.66,80.51,82.76,63.15,56.5,73.5
464,80.0,24.2,21.54,22.79,37.11,35.19,47.87,50.28,35.46,56.5,74.5
465,90.3,51.91,34.55,36.87,60.07,60.62,68.87,69.58,60.77,56.5,75.5
466,99.73,87.93,46.62,51.66,83.92,84.51,88.49,88.69,84.76,56.5,76.5
467,100.0,82.37,66.73,69.04,93.35,94.86,97.95,98.2,95.24,56.5,77.5
468,0.0,100.0,97.31,98.32,99.75,99.72,99.94,99.94,99.72,56.5,78.5
469,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,56.5,79.5
470,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,56.5,80.5
471,100.0,100.0,97.99,97.99,98.0,97.99,97.99,97.99,97.99,56.5,81.5
472,100.0,99.89,97.39,97.39,97.38,97.39,97.39,97.39,97.39,56.5,82.5
473,80.15,72.16,64.79,64.79,72.48,64.75,64.75,64.75,64.75,56.5,83.5
474,100.0,98.42,91.69,92.34,93.42,92.93,92.89,92.89,92.89,56.5,84.5
475,100.0,100.0,98.46,98.47,98.39,98.3,98.3,98.3,98.3,56.5,85.5
476,100.0,97.9,89.15,90.42,92.22,91.0,91.0,91.0,91.0,56.5,86.5
477,97.01,84.51,72.59,78.85,87.2,84.68,84.81,84.83,84.68,56.5,87.5
478,0.0,100.0,96.37,97.71,99.96,99.98,99.98,99.98,99.98,56.5,88.5
479,100.0,100.0,98.94,98.94,98.69,98.48,98.48,98.48,98.48,56.5,89.5
480,100.0,97.6,94.54,94.54,95.07,94.19,94.16,94.16,94.16,56.5,90.5
481,0.0,100.0,99.83,99.82,98.66,98.63,98.63,98.63,98.63,56.5,91.5
482,90.72,77.05,66.47,66.02,59.89,60.09,60.09,60.09,60.09,56.5,92.5
483,80.41,68.1,51.11,51.1,49.93,50.02,50.02,50.02,50.02,56.5,93.5
484,100.0,94.62,85.75,85.71,84.95,85.04,85.03,85.03,85.03,56.5,94.5
485,87.54,83.03,70.4,70.39,69.62,69.65,69.63,69.63,69.63,56.5,95.5
486,100.0,99.26,96.0,96.0,96.02,95.97,95.96,95.96,95.96,56.5,96.5
487,100.0,100.0,97.64,97.64,93.56,93.56,93.56,93.56,93.56,56.5,97.5
488,100.0,100.0,99.59,99.59,99.52,99.52,99.52,99.52,99.52,56.5,99.5
489,0.0,0.0,0.0,100.0,92.94,96.05,96.65,92.17,96.05,55.5,-121.5
490,100.0,69.56,63.95,53.72,39.23,41.41,40.83,37.01,40.34,55.5,-120.5
491,100.0,81.87,81.04,47.22,21.1,28.13,34.04,18.47,27.65,55.5,-119.5
492,87.88,68.02,61.23,39.03,19.81,25.08,29.26,18.03,24.44,55.5,-118.5
493,63.83,37.46,34.81,28.3,17.63,21.63,23.63,16.14,21.35,55.5,-117.5
494,0.0,95.29,71.33,69.31,52.25,56.17,58.47,51.0,55.6,55.5,-116.5
495,0.0,0.0,0.0,99.52,91.0,91.14,91.17,90.17,91.14,55.5,-115.5
496,0.0,0.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,55.5,-114.5
497,0.0,0.0,0.0,100.0,96.22,96.46,96.47,96.22,96.46,55.5,-113.5
498,0.0,0.0,0.0,46.1,13.6,27.6,50.47,11.03,26.53,55.5,-112.5
499,0.0,0.0,0.0,0.0,100.0,100.0,100.0,100.0,100.0,55.5,-111.5
500,0.0,0.0,0.0,0.0,100.0,100.0,100.0,100.0,100.0,55.5,-107.5
501,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.5,-8.5
502,11.46,7.28,7.26,7.26,10.12,20.1,22.45,16.8,16.67,55.5,-7.5
503,10.95,8.73,8.52,8.52,7.13,9.75,10.08,9.53,7.34,55.5,-6.5
504,6.18,10.82,10.82,10.82,11.9,25.51,55.1,23.84,21.23,55.5,-5.5
505,23.16,19.52,17.93,17.91,13.94,22.87,38.71,21.82,15.87,55.5,-4.5
506,18.77,14.5,12.63,12.63,9.08,17.98,25.98,17.75,14.76,55.5,-3.5
507,6.28,6.38,6.34,6.34,6.11,6.07,6.53,6.15,6.02,55.5,-2.5
508,14.18,11.62,10.94,10.73,9.77,13.24,16.3,12.56,11.06,55.5,-1.5
509,27.8,28.44,28.36,28.36,27.92,27.31,28.98,27.15,27.09,55.5,8.5
510,18.9,19.15,18.94,18.94,18.55,20.53,29.82,20.32,20.41,55.5,9.5
511,20.3,18.99,18.63,18.61,18.32,23.23,38.83,23.6,22.99,55.5,10.5
512,26.21,22.02,21.41,21.32,22.88,35.49,39.31,34.49,35.12,55.5,11.5
513,42.47,35.24,32.74,31.53,28.89,38.41,42.8,39.18,38.41,55.5,12.5
514,9.19,8.18,7.72,7.7,6.56,16.02,24.71,13.76,15.22,55.5,13.5
515,14.85,12.22,11.79,11.75,13.95,22.32,33.49,20.72,20.81,55.5,14.5
516,34.99,30.12,29.74,29.74,33.16,46.46,46.97,46.97,46.29,55.5,15.5
517,56.43,27.01,17.86,20.11,27.1,46.28,61.12,61.43,43.15,55.5,21.5
518,53.15,10.97,10.12,10.7,18.82,53.57,76.27,75.66,47.1,55.5,22.5
519,61.8,14.41,13.49,14.12,19.91,53.63,59.94,59.82,43.97,55.5,23.5
520,74.51,41.41,33.74,31.86,38.39,61.88,58.5,58.5,49.18,55.5,24.5
521,96.08,51.0,36.77,35.74,53.34,89.01,86.67,86.76,83.16,55.5,25.5
522,79.62,59.54,51.87,44.71,36.94,50.98,53.38,52.98,44.57,55.5,26.5
523,59.12,36.05,26.96,25.3,18.78,20.71,27.66,25.25,19.72,55.5,27.5
524,90.74,57.78,49.19,47.08,32.67,38.75,48.55,46.39,37.89,55.5,28.5
525,97.99,85.5,73.15,69.92,50.29,57.56,70.85,69.19,56.11,55.5,29.5
526,100.0,99.07,88.1,84.12,56.01,63.31,87.62,83.91,62.31,55.5,30.5
527,0.0,100.0,92.92,96.88,98.73,98.11,98.11,97.89,98.11,55.5,31.5
528,100.0,100.0,76.78,85.07,98.51,97.18,97.18,99.49,97.18,55.5,32.5
529,100.0,99.94,53.01,59.13,91.69,87.85,88.54,98.74,87.96,55.5,33.5
530,100.0,98.09,81.8,86.53,91.69,90.9,90.91,90.7,90.9,55.5,34.5
531,100.0,84.34,21.44,25.66,84.48,84.54,90.43,90.61,84.91,55.5,35.5
532,100.0,72.34,24.56,27.44,76.08,78.2,89.66,90.99,78.83,55.5,36.5
533,100.0,40.37,13.91,15.21,41.82,40.19,63.88,68.87,40.86,55.5,37.5
534,99.26,43.45,8.57,10.18,39.16,41.96,64.46,68.19,42.5,55.5,38.5
535,100.0,60.34,22.62,26.24,63.15,63.44,74.54,86.48,64.08,55.5,39.5
536,95.76,43.21,13.53,15.48,48.02,50.85,59.81,57.86,51.25,55.5,40.5
537,89.69,7.98,5.3,5.76,8.72,12.92,18.86,18.65,13.26,55.5,41.5
538,100.0,2.71,9.75,9.93,13.42,12.96,15.09,15.3,13.0,55.5,42.5
539,21.41,0.74,0.21,0.26,1.72,1.66,2.91,3.45,1.67,55.5,43.5
540,25.27,1.57,1.34,1.39,1.79,1.87,2.59,2.94,1.88,55.5,44.5
541,14.79,1.9,1.79,1.79,2.16,2.36,3.14,3.5,2.36,55.5,45.5
542,5.8,1.42,1.46,1.46,1.44,1.65,1.71,1.66,1.65,55.5,46.5
543,1.1,0.92,0.81,0.81,0.79,0.79,0.79,0.8,0.79,55.5,47.5
544,8.7,9.77,9.93,9.92,10.09,9.98,10.06,10.19,9.98,55.5,48.5
545,3.06,4.15,5.31,5.27,5.34,4.89,4.89,5.19,4.89,55.5,49.5
546,7.39,8.39,8.9,8.88,8.8,8.77,8.77,9.02,8.76,55.5,50.5
547,2.67,4.96,6.9,6.84,5.92,6.46,6.47,6.33,6.46,55.5,51.5
548,9.17,10.23,10.43,10.41,10.12,10.01,10.03,9.97,10.01,55.5,52.5
549,4.74,5.67,6.36,6.36,5.81,6.44,6.65,6.63,6.44,55.5,53.5
550,1.05,0.97,1.08,1.08,1.63,1.26,3.16,3.75,1.32,55.5,54.5
551,0.9,0.62,0.77,0.76,0.87,0.85,2.88,3.7,0.86,55.5,55.5
552,0.48,0.35,0.16,0.17,1.79,1.97,4.34,4.3,2.05,55.5,56.5
553,2.42,2.05,3.5,3.5,4.21,4.32,5.36,4.79,4.33,55.5,57.5
554,0.32,0.05,0.0,0.0,0.22,0.23,0.42,0.36,0.23,55.5,58.5
555,0.0,8.81,0.18,0.26,12.42,13.19,22.39,22.08,13.67,55.5,59.5
556,70.08,6.43,1.85,1.94,5.92,6.7,13.57,15.85,6.87,55.5,60.5
557,70.05,13.01,5.46,5.75,10.39,10.83,15.64,17.9,10.88,55.5,61.5
558,98.95,81.22,23.54,30.09,75.62,73.92,77.29,81.49,74.04,55.5,62.5
559,97.84,92.05,32.71,39.89,89.87,90.63,91.45,90.82,90.69,55.5,63.5
560,86.5,68.98,7.37,12.18,63.63,61.74,63.79,72.26,61.89,55.5,64.5
561,80.81,78.19,31.45,38.18,76.08,73.81,74.0,73.42,73.84,55.5,65.5
562,88.23,79.02,19.94,29.32,67.65,62.05,62.08,66.47,62.01,55.5,66.5
563,95.95,86.39,26.94,33.89,57.77,57.2,57.18,63.81,57.09,55.5,67.5
564,95.69,90.44,39.78,49.88,55.95,55.83,58.26,61.63,55.85,55.5,68.5
565,100.0,98.07,91.5,89.11,12.33,11.61,13.71,13.92,11.63,55.5,69.5
566,100.0,19.01,15.48,18.26,23.81,24.58,39.42,43.6,24.99,55.5,70.5
567,94.12,17.9,6.49,7.6,14.41,15.58,25.94,35.05,15.96,55.5,71.5
568,73.96,7.9,3.12,4.11,8.49,8.26,13.99,18.06,8.35,55.5,72.5
569,70.79,8.87,3.75,4.27,8.42,8.4,12.54,14.26,8.48,55.5,73.5
570,69.98,6.78,1.87,2.34,7.51,7.95,14.29,16.29,8.08,55.5,74.5
571,79.27,13.36,2.54,3.07,13.41,14.04,21.78,25.87,14.33,55.5,75.5
572,93.22,25.77,4.03,4.6,21.13,22.6,37.06,43.94,23.13,55.5,76.5
573,94.87,39.35,9.17,10.64,38.72,40.37,53.46,58.24,40.79,55.5,77.5
574,97.49,32.02,8.95,9.51,36.48,38.48,56.89,64.85,39.3,55.5,78.5
575,100.0,49.31,18.53,19.76,68.05,71.06,87.45,94.85,72.38,55.5,79.5
576,100.0,57.17,22.92,23.99,75.57,77.43,96.03,99.06,78.59,55.5,80.5
577,100.0,50.11,23.51,24.17,62.33,65.23,85.63,90.51,65.74,55.5,81.5
578,64.13,20.53,6.35,7.42,25.47,25.61,34.68,41.19,26.1,55.5,82.5
579,82.65,68.4,19.38,20.62,72.19,73.59,85.99,88.77,73.98,55.5,83.5
580,91.85,68.66,17.28,21.71,72.17,71.71,81.25,88.89,72.21,55.5,84.5
581,78.92,84.76,34.65,45.27,93.02,89.86,91.45,94.49,89.9,55.5,85.5
582,99.95,73.45,29.58,33.79,72.32,68.83,80.8,81.04,69.13,55.5,86.5
583,93.36,89.92,55.43,63.24,86.3,85.32,86.67,86.68,85.41,55.5,87.5
584,99.04,96.42,85.45,90.47,97.37,97.14,97.14,97.14,97.14,55.5,88.5
585,94.39,84.78,59.49,62.61,71.2,69.79,70.17,71.03,69.7,55.5,89.5
586,87.19,77.7,50.51,52.58,59.67,59.04,59.2,67.96,58.84,55.5,90.5
587,86.84,75.59,57.36,57.55,58.1,57.46,57.46,59.07,57.46,55.5,91.5
588,0.0,100.0,99.55,99.48,98.2,98.2,98.2,98.2,98.2,55.5,92.5
589,100.0,93.97,86.68,86.56,84.81,84.8,84.8,84.8,84.8,55.5,93.5
590,82.96,79.08,66.52,66.49,65.97,65.82,65.66,65.67,65.66,55.5,94.5
591,98.62,93.53,82.54,82.54,82.42,82.34,82.31,82.37,82.31,55.5,95.5
592,0.0,100.0,99.8,99.8,99.8,99.8,99.8,99.8,99.8,55.5,96.5
593,0.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,55.5,98.5
594,0.0,100.0,99.39,99.39,99.03,98.96,98.96,98.94,98.96,55.5,99.5
595,99.23,89.18,75.13,74.94,75.8,70.25,70.23,68.0,70.23,55.5,100.5
596,100.0,96.19,84.29,84.2,84.02,80.66,80.66,80.14,80.66,55.5,101.5
597,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,55.5,102.5
598,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.5,-124.5
